user_id,transaction_date,region,product_category,sale_amount,status,city,age,subscription,raw_timestamp,email,username,price,store_id
U1200,2025-04-05,North,Clothing,771.61,Inactive,Miami,58,Premium,2025-01-18 16:36:00,,user_200,362.6,STORE_2
U1201,2025-04-16,South,Clothing,182.51,Active,Chicago,63,Premium,2025-05-31 23:24:00,user201@example.com,user_201,127.65,STORE_1
U1202,2025-03-05,North,Electronics,1697.31,Pending,Houston,48,Free,2025-05-11 06:47:00,user202@example.com,user_202,397.92,STORE_2
U1203,2025-05-07,South,Electronics,489.75,Active,Boston,15,Basic,2025-03-23 04:24:00,user203@example.com,user_203,343.06,STORE_4
U1204,2025-07-17,West,Electronics,1178.85,Active,Phoenix,28,Premium,2025-01-16 12:32:00,user204@example.com,user_204,214.67,STORE_4
U1205,2025-01-22,East,Groceries,176.36,Active,Boston,28,Premium,2025-05-18 10:25:00,user205@example.com,user_205,323.36,STORE_3
U1206,2025-06-28,South,Clothing,125.23,Active,Austin,22,Basic,2025-06-06 19:03:00,user206@example.com,user_206,64.12,STORE_2
U1207,2025-06-29,West,Clothing,997.86,Pending,Boston,48,Free,2025-03-08 05:23:00,user207@example.com,user_207,443.78,STORE_1
U1208,2025-03-27,South,Groceries,1052.47,Pending,Atlanta,51,Free,2025-01-20 15:29:00,user208@example.com,user_208,87.61,STORE_2
U1209,2025-03-07,West,Toys,1351.5,Active,Houston,62,Free,2025-01-01 01:54:00,user209@example.com,user_209,194.57,STORE_2
U1210,2025-02-15,West,Toys,1608.2,,Houston,35,Premium,2025-04-17 23:20:00,user210@example.com,user_210,253.51,STORE_1
U1211,2025-02-15,East,Toys,1963.01,,Los Angeles,44,Basic,2025-07-18 09:20:00,user211@example.com,user_211,149.34,STORE_3
U1212,2025-07-09,East,Furniture,742.86,,Houston,61,Free,2025-07-14 07:09:00,,user_212,176.48,STORE_1
U1213,2025-03-27,West,Furniture,1699.52,Pending,Los Angeles,28,Free,2025-03-02 13:31:00,user213@example.com,user_213,143.51,STORE_1
U1214,2025-03-01,South,Groceries,922.33,Active,Denver,21,Free,2025-02-04 20:52:00,user214@example.com,user_214,,STORE_2
U1215,2025-03-02,North,Groceries,1703.32,,Atlanta,68,Free,2025-03-25 10:28:00,user215@example.com,user_215,391.07,STORE_5
U1216,2025-01-28,East,Electronics,337.11,,Dallas,41,Premium,2025-05-18 11:49:00,user216@example.com,user_216,64.36,STORE_2
U1217,2025-06-25,North,Toys,90.26,Pending,Chicago,20,Free,2025-03-05 11:25:00,user217@example.com,user_217,495.38,STORE_1
U1218,2025-04-14,South,Toys,1498.68,Inactive,Los Angeles,44,Premium,2025-02-05 03:00:00,user218@example.com,user_218,103.08,STORE_4
U1219,2025-04-06,West,Toys,1176.38,Active,New York,19,Premium,2025-06-15 14:51:00,user219@example.com,user_219,169.12,STORE_1
U1220,2025-04-29,West,Clothing,1849.02,,Atlanta,40,Basic,2025-01-08 12:43:00,user220@example.com,user_220,141.12,STORE_4
U1221,2025-02-08,West,Toys,1242.16,Inactive,Miami,33,Basic,2025-04-16 17:30:00,user221@example.com,user_221,103.73,STORE_5
U1222,2025-03-05,West,Furniture,1566.01,Pending,Seattle,49,Basic,2025-03-30 18:32:00,user222@example.com,user_222,,STORE_5
U1223,2025-02-26,West,Groceries,126.6,,Boston,37,Free,2025-03-01 05:06:00,user223@example.com,user_223,396.66,STORE_1
U1224,2025-07-15,East,Toys,1694.55,,Dallas,68,Premium,2025-02-15 07:37:00,user224@example.com,user_224,297.82,STORE_3
U1225,2025-05-26,East,Toys,1897.25,,Boston,34,Premium,2025-05-06 01:05:00,user225@example.com,user_225,,STORE_4
U1226,2025-01-01,North,Toys,410.91,Inactive,Dallas,60,Premium,2025-03-24 01:01:00,user226@example.com,user_226,59.91,STORE_5
U1227,2025-04-04,West,Groceries,1412.03,,Denver,21,Basic,2025-03-19 10:08:00,user227@example.com,user_227,321.44,STORE_4
U1228,2025-06-16,North,Clothing,1417.29,Pending,Houston,57,Free,2025-02-14 12:19:00,user228@example.com,user_228,5.89,STORE_5
U1229,2025-04-11,West,Clothing,1208.75,Inactive,Miami,51,Premium,2025-05-08 04:21:00,user229@example.com,user_229,88.1,STORE_1
U1230,2025-07-01,North,Furniture,32.68,Inactive,Houston,59,Premium,2025-03-31 08:50:00,user230@example.com,,367.63,STORE_2
U1231,2025-04-16,South,Furniture,708.95,,Los Angeles,68,Basic,2025-05-28 20:48:00,user231@example.com,user_231,423.65,STORE_3
U1232,2025-01-06,North,Groceries,1903.81,Active,Dallas,25,Basic,2025-02-11 23:04:00,user232@example.com,user_232,299.05,STORE_5
U1233,2025-05-04,West,Furniture,1885.46,Inactive,Denver,42,Premium,2025-01-14 03:21:00,user233@example.com,user_233,362.41,STORE_5
U1234,2025-03-09,North,Groceries,482.72,Active,Austin,51,Free,2025-05-06 04:03:00,user234@example.com,user_234,332.7,STORE_5
U1235,2025-05-03,East,Electronics,61.21,Inactive,Miami,33,Premium,2025-05-02 03:19:00,user235@example.com,user_235,136.18,STORE_5
U1236,2025-04-10,East,Groceries,1772.13,Pending,Chicago,43,Premium,2025-03-09 14:29:00,user236@example.com,user_236,79.81,STORE_1
U1237,2025-01-22,North,Toys,833.83,Inactive,Boston,18,Basic,2025-05-14 13:34:00,user237@example.com,user_237,121.64,STORE_3
U1238,2025-01-21,South,Electronics,1009.18,Inactive,Los Angeles,63,Basic,2025-02-14 05:13:00,user238@example.com,user_238,494.2,STORE_4
U1239,2025-02-21,East,Toys,523.19,Active,Los Angeles,39,Free,2025-04-12 17:20:00,user239@example.com,user_239,11.12,STORE_5
U1240,2025-05-31,South,Electronics,834.74,Inactive,Denver,52,Free,2025-07-14 03:59:00,user240@example.com,user_240,434.4,STORE_3
U1241,2025-04-16,North,Furniture,1313.03,,New York,26,Basic,2025-04-14 04:39:00,user241@example.com,user_241,,STORE_3
U1242,2025-06-26,East,Electronics,1494.04,Pending,Dallas,16,Basic,2025-03-19 09:17:00,user242@example.com,user_242,486.39,STORE_2
U1243,2025-02-04,North,Furniture,1550.32,Pending,Phoenix,61,Basic,2025-06-04 20:05:00,user243@example.com,user_243,371.77,STORE_5
U1244,2025-04-06,West,Toys,1585.07,Active,Phoenix,60,Free,2025-04-14 04:49:00,user244@example.com,user_244,,STORE_2
U1245,2025-02-21,West,Clothing,75.81,Active,Dallas,60,Premium,2025-03-12 11:52:00,user245@example.com,user_245,342.18,STORE_2
U1246,2025-04-06,South,Toys,897.75,,Denver,50,Basic,2025-03-30 05:53:00,user246@example.com,user_246,146.11,STORE_4
U1247,2025-01-13,East,Toys,1561.86,Inactive,Houston,56,Premium,2025-06-23 06:17:00,user247@example.com,user_247,483.73,STORE_1
U1248,2025-05-02,East,Clothing,1206.27,Active,Houston,31,Free,2025-03-20 22:45:00,user248@example.com,user_248,177.61,STORE_3
U1249,2025-02-25,South,Groceries,1357.62,,Denver,21,Premium,2025-05-11 21:53:00,user249@example.com,user_249,144.93,STORE_1
U1250,2025-05-04,West,Groceries,1976.84,Pending,Phoenix,31,Free,2025-07-02 20:19:00,user250@example.com,user_250,33.1,STORE_5
U1251,2025-04-14,North,Clothing,1445.35,,Phoenix,31,Basic,2025-04-14 12:47:00,,user_251,99.01,STORE_2
U1252,2025-06-25,South,Groceries,1019.56,Inactive,Miami,50,Premium,2025-03-17 03:30:00,user252@example.com,user_252,382.64,STORE_2
U1253,2025-06-24,North,Electronics,452.28,Inactive,Atlanta,70,Basic,2025-04-18 10:23:00,user253@example.com,user_253,237.92,STORE_5
U1254,2025-05-29,West,Furniture,1779.96,Active,Miami,39,Free,2025-03-18 13:03:00,user254@example.com,user_254,174.62,STORE_5
U1255,2025-04-28,East,Groceries,1726.16,Inactive,Los Angeles,46,Basic,2025-06-11 05:20:00,user255@example.com,,381.79,STORE_2
U1256,2025-05-28,East,Furniture,1572.57,Active,Chicago,54,Basic,2025-06-12 13:25:00,user256@example.com,user_256,,STORE_5
U1257,2025-02-21,North,Electronics,1785.09,Inactive,New York,58,Premium,2025-06-10 23:15:00,user257@example.com,user_257,55.84,STORE_5
U1258,2025-05-31,North,Clothing,139.92,Active,Phoenix,33,Basic,2025-07-06 16:38:00,user258@example.com,user_258,71.23,STORE_4
U1259,2025-04-02,East,Clothing,1896.69,,New York,29,Premium,2025-07-06 04:13:00,user259@example.com,user_259,186.46,STORE_1
U1260,2025-04-07,North,Toys,1250.04,Active,Miami,21,Free,2025-01-06 01:44:00,user260@example.com,user_260,130.11,STORE_2
U1261,2025-02-22,West,Groceries,847.53,Active,Miami,48,Basic,2025-06-09 19:44:00,user261@example.com,user_261,360.79,STORE_1
U1262,2025-03-14,West,Electronics,1000.5,Inactive,Phoenix,68,Free,2025-02-21 11:45:00,user262@example.com,user_262,455.63,STORE_4
U1263,2025-03-26,East,Electronics,35.37,Active,Los Angeles,68,Free,2025-06-21 15:09:00,user263@example.com,user_263,363.17,STORE_3
U1264,2025-06-14,East,Furniture,1977.45,Pending,Phoenix,44,Premium,2025-01-26 05:55:00,,user_264,159.79,STORE_1
U1265,2025-01-25,West,Electronics,1705.48,Inactive,Dallas,37,Basic,2025-06-09 08:56:00,user265@example.com,user_265,61.35,STORE_4
U1266,2025-04-27,North,Furniture,1382.91,,Austin,56,Premium,2025-01-29 04:44:00,user266@example.com,user_266,56.34,STORE_5
U1267,2025-05-04,South,Clothing,1226.53,Pending,Denver,16,Free,2025-07-06 04:30:00,user267@example.com,user_267,27.76,STORE_3
U1268,2025-06-17,North,Electronics,1412.09,Inactive,Miami,70,Basic,2025-05-13 16:44:00,user268@example.com,user_268,128.05,STORE_3
U1269,2025-06-19,South,Clothing,1679.68,Active,New York,56,Premium,2025-05-10 15:54:00,user269@example.com,user_269,163.71,STORE_3
U1270,2025-03-13,West,Toys,453.19,,Austin,67,Premium,2025-01-21 14:28:00,user270@example.com,user_270,226.3,STORE_1
U1271,2025-05-08,West,Electronics,812.84,Active,Boston,50,Premium,2025-01-24 19:39:00,user271@example.com,user_271,329.03,STORE_4
U1272,2025-03-29,North,Electronics,1635.01,,Dallas,50,Free,2025-06-03 15:45:00,user272@example.com,user_272,380.86,STORE_2
U1273,2025-01-01,North,Groceries,1661.47,Pending,Boston,48,Basic,2025-06-29 03:02:00,user273@example.com,user_273,372.54,STORE_4
U1274,2025-01-28,North,Toys,399.88,Active,Austin,28,Basic,2025-07-20 06:45:00,user274@example.com,user_274,,STORE_5
U1275,2025-02-01,South,Furniture,1320.33,Inactive,Seattle,15,Free,2025-07-08 01:35:00,user275@example.com,user_275,256.62,STORE_2
U1276,2025-06-27,East,Clothing,216.07,Pending,Boston,39,Basic,2025-06-05 22:48:00,user276@example.com,user_276,150.62,STORE_2
U1277,2025-02-05,South,Toys,1403.03,Pending,Atlanta,50,Basic,2025-07-02 23:59:00,user277@example.com,user_277,358.62,STORE_3
U1278,2025-06-22,East,Clothing,1012.75,Pending,Atlanta,22,Basic,2025-05-24 15:37:00,user278@example.com,user_278,375.2,STORE_5
U1279,2025-03-15,South,Electronics,1050.23,Active,Austin,24,Premium,2025-06-21 01:12:00,user279@example.com,user_279,343.28,STORE_2
U1280,2025-01-16,North,Clothing,1509.65,Active,Dallas,67,Basic,2025-01-27 19:55:00,user280@example.com,user_280,325.32,STORE_4
U1281,2025-03-02,North,Electronics,1853.7,,Austin,65,Free,2025-03-22 17:03:00,,user_281,391.56,STORE_4
U1282,2025-02-27,North,Toys,1097.76,Inactive,Atlanta,27,Basic,2025-04-25 05:43:00,user282@example.com,user_282,64.08,STORE_1
U1283,2025-04-20,North,Toys,535.84,Inactive,Denver,69,Basic,2025-01-02 10:29:00,user283@example.com,user_283,164.7,STORE_1
U1284,2025-07-18,North,Furniture,1581.92,Pending,Los Angeles,65,Free,2025-03-23 16:14:00,user284@example.com,user_284,83.89,STORE_5
U1285,2025-05-18,South,Electronics,705.31,Inactive,Miami,36,Basic,2025-04-03 09:13:00,user285@example.com,user_285,282.86,STORE_1
U1286,2025-01-30,North,Furniture,488.29,Inactive,New York,58,Basic,2025-04-08 03:24:00,user286@example.com,user_286,,STORE_5
U1287,2025-07-17,North,Toys,1607.61,,Seattle,17,Basic,2025-06-16 06:20:00,user287@example.com,user_287,478.36,STORE_5
U1288,2025-05-17,West,Electronics,429.46,Inactive,Miami,42,Premium,2025-02-22 17:53:00,user288@example.com,user_288,325.05,STORE_1
U1289,2025-07-11,East,Electronics,923.86,Pending,New York,20,Premium,2025-01-14 05:50:00,user289@example.com,user_289,455.94,STORE_4
U1290,2025-04-10,South,Furniture,871.72,Active,Austin,58,Premium,2025-05-17 00:41:00,user290@example.com,user_290,27.53,STORE_1
U1291,2025-04-02,West,Groceries,1575.91,Pending,Denver,20,Basic,2025-07-15 14:24:00,user291@example.com,user_291,269.07,STORE_2
U1292,2025-07-11,South,Toys,597.01,Inactive,Phoenix,58,Free,2025-06-15 11:00:00,user292@example.com,user_292,7.49,STORE_5
U1293,2025-04-11,West,Groceries,428.01,Pending,Houston,41,Free,2025-05-12 04:10:00,user293@example.com,user_293,61.74,STORE_5
U1294,2025-01-14,South,Toys,155.56,Active,Phoenix,21,Premium,2025-07-05 18:31:00,user294@example.com,user_294,121.09,STORE_3
U1295,2025-06-08,West,Clothing,642.39,,Dallas,54,Free,2025-03-20 22:37:00,user295@example.com,user_295,479.54,STORE_2
U1296,2025-01-02,North,Clothing,1573.46,,Phoenix,68,Basic,2025-02-04 21:46:00,user296@example.com,user_296,388.51,STORE_4
U1297,2025-05-22,West,Clothing,1294.65,Active,Phoenix,69,Premium,2025-05-18 06:16:00,user297@example.com,user_297,446.59,STORE_5
U1298,2025-06-11,West,Toys,1162.01,Inactive,New York,50,Basic,2025-05-20 17:30:00,user298@example.com,user_298,446.26,STORE_5
U1299,2025-07-07,North,Clothing,934.76,Active,Austin,38,Free,2025-01-03 21:15:00,user299@example.com,user_299,87.09,STORE_5
U1300,2025-02-05,South,Clothing,366.5,Inactive,Atlanta,61,Basic,2025-04-02 01:14:00,user300@example.com,user_300,120.84,STORE_2
U1301,2025-05-13,North,Furniture,944.65,,New York,17,Free,2025-03-24 03:45:00,user301@example.com,user_301,372.25,STORE_5
U1302,2025-05-20,East,Furniture,1310.81,Pending,Denver,56,Premium,2025-05-13 08:24:00,user302@example.com,user_302,409.53,STORE_3
U1303,2025-05-05,South,Toys,23.13,Inactive,Seattle,25,Premium,2025-01-20 16:41:00,user303@example.com,user_303,303.0,STORE_1
U1304,2025-06-19,East,Furniture,1624.23,Active,Seattle,58,Basic,2025-05-03 06:37:00,user304@example.com,user_304,,STORE_1
U1305,2025-02-02,East,Clothing,1262.79,Active,Denver,24,Premium,2025-02-12 08:59:00,user305@example.com,user_305,283.98,STORE_1
U1306,2025-07-04,North,Electronics,441.02,,Seattle,25,Premium,2025-04-16 19:09:00,user306@example.com,user_306,331.53,STORE_3
U1307,2025-02-12,North,Furniture,1197.1,Active,Houston,39,Basic,2025-02-03 03:01:00,user307@example.com,user_307,212.8,STORE_2
U1308,2025-06-05,West,Clothing,956.98,Active,Boston,47,Premium,2025-01-24 15:42:00,user308@example.com,user_308,449.0,STORE_4
U1309,2025-05-14,South,Groceries,1750.9,,Houston,66,Basic,2025-07-16 12:22:00,user309@example.com,user_309,349.87,STORE_1
U1310,2025-04-19,East,Groceries,959.51,Inactive,Los Angeles,33,Free,2025-05-20 13:16:00,user310@example.com,user_310,291.1,STORE_1
U1311,2025-05-14,West,Furniture,1312.55,Pending,Austin,38,Premium,2025-02-09 13:41:00,user311@example.com,user_311,284.51,STORE_5
U1312,2025-03-12,South,Clothing,832.32,,Chicago,38,Free,2025-05-23 15:16:00,user312@example.com,user_312,202.07,STORE_2
U1313,2025-06-18,West,Clothing,898.72,Inactive,Los Angeles,28,Free,2025-04-13 10:51:00,user313@example.com,user_313,84.57,STORE_1
U1314,2025-01-24,East,Furniture,1852.46,,Los Angeles,19,Basic,2025-02-26 11:05:00,user314@example.com,user_314,203.32,STORE_5
U1315,2025-03-15,West,Clothing,1284.18,,New York,27,Free,2025-05-13 09:12:00,,user_315,119.68,STORE_2
U1316,2025-06-22,West,Groceries,486.12,Active,Chicago,20,Basic,2025-07-19 12:22:00,user316@example.com,user_316,12.61,STORE_1
U1317,2025-01-24,North,Toys,1830.87,Pending,Dallas,67,Basic,2025-02-27 19:12:00,user317@example.com,user_317,,STORE_2
U1318,2025-04-15,West,Toys,154.05,Pending,Dallas,22,Free,2025-03-07 17:52:00,user318@example.com,user_318,191.65,STORE_4
U1319,2025-07-17,East,Groceries,1922.87,,Miami,44,Free,2025-01-08 15:07:00,user319@example.com,user_319,114.09,STORE_2
U1320,2025-03-22,South,Groceries,1037.84,Active,Atlanta,68,Basic,2025-03-05 09:05:00,user320@example.com,user_320,279.5,STORE_2
U1321,2025-05-02,North,Groceries,444.95,Pending,Chicago,62,Free,2025-02-18 15:47:00,user321@example.com,user_321,107.36,STORE_2
U1322,2025-03-05,North,Clothing,1560.09,Active,Los Angeles,58,Free,2025-05-07 19:00:00,user322@example.com,user_322,,STORE_4
U1323,2025-04-06,North,Furniture,1797.26,Pending,Seattle,26,Free,2025-03-13 12:14:00,user323@example.com,user_323,214.47,STORE_5
U1324,2025-01-09,North,Furniture,1722.2,Inactive,Seattle,22,Free,2025-05-13 14:20:00,user324@example.com,,292.6,STORE_3
U1325,2025-04-03,North,Clothing,1101.64,Inactive,Phoenix,45,Free,2025-03-29 11:11:00,user325@example.com,user_325,189.29,STORE_4
U1326,2025-03-13,South,Clothing,1147.11,Inactive,Los Angeles,61,Basic,2025-03-02 17:27:00,user326@example.com,user_326,370.58,STORE_4
U1327,2025-01-03,East,Furniture,1004.2,Pending,Seattle,34,Basic,2025-05-24 18:03:00,user327@example.com,user_327,,STORE_3
U1328,2025-05-02,West,Furniture,1491.74,Pending,Dallas,38,Free,2025-05-23 08:22:00,,user_328,481.74,STORE_2
U1329,2025-05-28,East,Groceries,716.67,,Atlanta,43,Premium,2025-04-08 19:18:00,user329@example.com,user_329,322.09,STORE_3
U1330,2025-04-18,South,Electronics,167.43,Pending,Houston,35,Basic,2025-06-17 09:45:00,user330@example.com,user_330,225.22,STORE_3
U1331,2025-07-11,South,Furniture,342.96,Active,Chicago,61,Premium,2025-06-19 08:47:00,user331@example.com,user_331,55.99,STORE_1
U1332,2025-05-02,West,Electronics,1544.16,Active,Los Angeles,31,Free,2025-02-09 02:41:00,user332@example.com,user_332,370.11,STORE_4
U1333,2025-06-10,East,Clothing,1058.22,Inactive,New York,17,Free,2025-04-02 10:55:00,user333@example.com,user_333,139.85,STORE_4
U1334,2025-02-04,East,Toys,1199.19,,Boston,55,Free,2025-05-17 09:58:00,user334@example.com,user_334,223.72,STORE_3
U1335,2025-04-16,North,Clothing,614.11,Active,Boston,67,Premium,2025-03-30 09:30:00,user335@example.com,user_335,378.96,STORE_3
U1336,2025-01-03,South,Groceries,1198.04,Active,Boston,38,Premium,2025-04-16 17:27:00,user336@example.com,user_336,197.91,STORE_4
U1337,2025-02-26,North,Electronics,850.26,Inactive,Boston,63,Free,2025-06-27 21:17:00,user337@example.com,user_337,209.39,STORE_1
U1338,2025-02-16,East,Groceries,229.61,,Denver,43,Basic,2025-06-29 19:31:00,user338@example.com,,,STORE_5
U1339,2025-01-06,East,Electronics,571.41,Inactive,Atlanta,43,Free,2025-01-03 07:05:00,user339@example.com,user_339,159.23,STORE_4
U1340,2025-04-06,South,Electronics,667.19,Inactive,New York,32,Basic,2025-01-19 17:30:00,user340@example.com,user_340,193.88,STORE_1
U1341,2025-02-01,East,Furniture,1544.74,,Houston,62,Premium,2025-02-20 14:47:00,user341@example.com,user_341,239.05,STORE_3
U1342,2025-03-24,East,Electronics,1492.0,Active,Phoenix,45,Free,2025-03-18 06:23:00,user342@example.com,user_342,60.9,STORE_4
U1343,2025-03-25,West,Clothing,1590.84,Active,Austin,65,Premium,2025-01-03 01:37:00,user343@example.com,user_343,188.84,STORE_1
U1344,2025-03-05,East,Furniture,191.89,Pending,Miami,18,Premium,2025-04-02 20:09:00,user344@example.com,user_344,120.17,STORE_5
U1345,2025-06-15,North,Furniture,1469.05,Active,Atlanta,39,Basic,2025-07-05 04:16:00,user345@example.com,user_345,150.88,STORE_4
U1346,2025-02-18,East,Toys,701.85,,Phoenix,70,Free,2025-05-22 05:04:00,user346@example.com,user_346,273.09,STORE_4
U1347,2025-01-01,South,Clothing,1767.04,Pending,Denver,30,Basic,2025-07-04 02:42:00,user347@example.com,user_347,343.2,STORE_5
U1348,2025-02-09,North,Groceries,825.51,Pending,Los Angeles,21,Free,2025-06-18 02:02:00,user348@example.com,user_348,105.03,STORE_4
U1349,2025-02-19,West,Electronics,1146.31,,Miami,46,Free,2025-06-09 22:37:00,user349@example.com,user_349,40.08,STORE_2
U1350,2025-06-17,South,Electronics,941.44,Active,Dallas,50,Free,2025-04-17 11:50:00,user350@example.com,user_350,25.12,STORE_1
U1351,2025-03-19,West,Clothing,1921.57,Active,Los Angeles,61,Premium,2025-05-17 12:12:00,user351@example.com,user_351,474.01,STORE_5
U1352,2025-07-11,South,Electronics,1534.9,Pending,Miami,44,Free,2025-06-20 13:56:00,user352@example.com,user_352,254.82,STORE_2
U1353,2025-05-17,South,Groceries,1805.95,Pending,Dallas,41,Free,2025-04-21 23:20:00,user353@example.com,user_353,384.03,STORE_3
U1354,2025-04-03,South,Furniture,1920.05,Active,Atlanta,17,Basic,2025-06-02 00:33:00,user354@example.com,user_354,,STORE_2
U1355,2025-02-24,North,Electronics,1545.33,Pending,Boston,47,Free,2025-05-27 18:09:00,user355@example.com,user_355,136.17,STORE_5
U1356,2025-03-05,East,Groceries,1624.04,Active,Denver,40,Free,2025-02-25 23:04:00,user356@example.com,user_356,413.72,STORE_5
U1357,2025-01-25,North,Electronics,1464.27,,Los Angeles,64,Premium,2025-07-17 10:22:00,user357@example.com,user_357,64.67,STORE_2
U1358,2025-07-11,West,Furniture,117.71,Active,Dallas,49,Free,2025-02-08 10:32:00,user358@example.com,user_358,498.7,STORE_4
U1359,2025-07-12,West,Clothing,869.55,,Chicago,23,Basic,2025-01-22 15:36:00,user359@example.com,user_359,202.27,STORE_4
U1360,2025-07-18,East,Clothing,967.04,Inactive,Seattle,40,Free,2025-05-27 06:35:00,user360@example.com,user_360,40.46,STORE_4
U1361,2025-03-24,West,Electronics,1346.78,,Dallas,37,Premium,2025-03-24 11:38:00,user361@example.com,user_361,178.11,STORE_4
U1362,2025-06-09,East,Furniture,99.31,Inactive,Houston,58,Basic,2025-02-09 23:54:00,user362@example.com,user_362,312.4,STORE_2
U1363,2025-03-15,West,Groceries,1390.65,Active,Phoenix,43,Basic,2025-01-06 10:13:00,user363@example.com,user_363,376.43,STORE_5
U1364,2025-05-04,East,Electronics,759.45,Active,Phoenix,25,Premium,2025-03-14 06:50:00,user364@example.com,user_364,472.86,STORE_1
U1365,2025-04-10,North,Groceries,1729.92,Active,Phoenix,70,Free,2025-04-09 07:24:00,user365@example.com,user_365,244.91,STORE_5
U1366,2025-05-17,West,Clothing,405.76,,Boston,60,Premium,2025-01-11 07:59:00,user366@example.com,user_366,82.72,STORE_3
U1367,2025-06-25,North,Groceries,1254.21,Inactive,Boston,32,Premium,2025-06-10 08:56:00,user367@example.com,user_367,472.35,STORE_3
U1368,2025-02-27,East,Groceries,1795.38,Inactive,Los Angeles,61,Basic,2025-05-14 21:39:00,user368@example.com,user_368,288.58,STORE_4
U1369,2025-03-21,North,Furniture,1089.05,Inactive,Miami,23,Free,2025-05-19 21:51:00,user369@example.com,user_369,449.83,STORE_2
U1370,2025-04-21,East,Toys,1835.05,Pending,Los Angeles,50,Free,2025-07-04 03:11:00,user370@example.com,user_370,383.89,STORE_4
U1371,2025-04-16,North,Furniture,1493.76,Pending,Chicago,64,Premium,2025-01-28 04:11:00,,user_371,304.77,STORE_5
U1372,2025-03-01,East,Clothing,1377.88,Pending,Los Angeles,59,Basic,2025-02-04 16:54:00,user372@example.com,user_372,426.8,STORE_4
U1373,2025-05-02,East,Clothing,394.59,Active,Austin,63,Premium,2025-03-11 13:14:00,user373@example.com,user_373,37.74,STORE_4
U1374,2025-06-07,South,Groceries,1734.88,Inactive,Austin,40,Premium,2025-06-05 23:52:00,user374@example.com,user_374,372.52,STORE_5
U1375,2025-05-18,West,Toys,227.54,,New York,30,Free,2025-05-18 12:47:00,,user_375,481.48,STORE_2
U1376,2025-03-16,South,Furniture,1769.95,Pending,Seattle,25,Basic,2025-03-17 19:58:00,user376@example.com,user_376,415.8,STORE_4
U1377,2025-01-24,West,Clothing,1559.67,Inactive,Austin,41,Basic,2025-04-26 00:11:00,user377@example.com,user_377,441.86,STORE_1
U1378,2025-03-06,North,Clothing,1439.57,Active,Los Angeles,22,Free,2025-04-26 20:23:00,user378@example.com,user_378,487.72,STORE_5
U1379,2025-02-10,South,Toys,767.41,Inactive,Dallas,51,Free,2025-02-08 05:55:00,user379@example.com,user_379,,STORE_3
U1380,2025-03-21,South,Groceries,1256.64,Active,Chicago,27,Premium,2025-06-09 08:00:00,user380@example.com,user_380,7.85,STORE_4
U1381,2025-03-02,East,Toys,1322.35,,Austin,43,Premium,2025-06-03 19:00:00,user381@example.com,user_381,280.99,STORE_2
U1382,2025-01-13,East,Clothing,119.58,Pending,New York,24,Premium,2025-06-20 18:53:00,user382@example.com,user_382,58.9,STORE_2
U1383,2025-02-11,North,Toys,1325.24,Inactive,Seattle,62,Free,2025-04-03 01:05:00,user383@example.com,user_383,411.03,STORE_4
U1384,2025-05-21,West,Groceries,946.93,Active,Atlanta,70,Basic,2025-03-26 16:26:00,user384@example.com,user_384,59.1,STORE_5
U1385,2025-01-23,South,Toys,1868.44,Pending,Austin,53,Basic,2025-03-08 16:36:00,user385@example.com,user_385,283.5,STORE_5
U1386,2025-07-06,South,Furniture,1617.88,Inactive,Atlanta,33,Premium,2025-01-01 03:01:00,user386@example.com,user_386,107.63,STORE_5
U1387,2025-04-17,South,Electronics,674.25,Inactive,New York,55,Premium,2025-06-26 09:16:00,user387@example.com,user_387,165.34,STORE_1
U1388,2025-01-30,North,Groceries,798.14,Active,Chicago,27,Basic,2025-03-28 21:30:00,user388@example.com,user_388,243.34,STORE_4
U1389,2025-05-18,North,Furniture,1570.14,,Atlanta,18,Free,2025-03-18 18:46:00,user389@example.com,user_389,,STORE_5
U1390,2025-06-25,North,Groceries,141.76,Inactive,Phoenix,68,Premium,2025-03-28 12:40:00,user390@example.com,user_390,97.75,STORE_1
U1391,2025-07-20,North,Groceries,1422.58,Pending,Austin,20,Basic,2025-03-02 11:28:00,user391@example.com,user_391,91.63,STORE_3
U1392,2025-07-20,West,Clothing,1827.57,,Boston,16,Basic,2025-05-09 04:12:00,user392@example.com,user_392,158.63,STORE_3
U1393,2025-02-06,West,Toys,1356.67,Inactive,Houston,61,Premium,2025-04-28 12:45:00,user393@example.com,user_393,26.79,STORE_5
U1394,2025-01-23,North,Furniture,1779.48,Active,Boston,64,Free,2025-07-10 09:01:00,user394@example.com,user_394,163.84,STORE_2
U1395,2025-03-15,North,Toys,645.11,,Miami,22,Basic,2025-02-08 05:17:00,user395@example.com,user_395,55.68,STORE_5
U1396,2025-03-31,North,Groceries,291.7,Pending,Denver,30,Premium,2025-01-19 09:39:00,user396@example.com,user_396,,STORE_1
U1397,2025-05-01,West,Electronics,773.36,Active,Austin,40,Premium,2025-06-30 19:57:00,user397@example.com,user_397,310.08,STORE_3
U1398,2025-03-27,East,Toys,166.31,,Denver,23,Premium,2025-06-28 14:06:00,user398@example.com,user_398,235.37,STORE_2
U1399,2025-02-27,East,Toys,523.53,Pending,Austin,26,Free,2025-06-20 10:50:00,user399@example.com,user_399,37.36,STORE_1
